Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-07
Record Length,6250
Zero Index,680.25000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-2.51600000e-05,6.34375000e-04
-2.50000000e-05,1.35625000e-03
-2.48400000e-05,1.54218750e-03
-2.46800000e-05,1.10312500e-03
-2.45200000e-05,1.10312500e-03
-2.43600000e-05,1.19531250e-03
-2.42000000e-05,1.42500000e-03
-2.40400000e-05,4.15625000e-04
-2.38800000e-05,8.48437500e-04
-2.37200000e-05,1.35468750e-03
-2.35600000e-05,1.40468750e-03
-2.34000000e-05,1.58281250e-03
-2.32400000e-05,1.10000000e-03
-2.30800000e-05,8.01562500e-04
-2.29200000e-05,1.27968750e-03
-2.27600000e-05,1.28125000e-03
-2.26000000e-05,5.62500000e-04
-2.24400000e-05,1.03906250e-03
-2.22800000e-05,1.97968750e-03
-2.21200000e-05,9.00000000e-04
-2.19600000e-05,6.34375000e-04
-2.18000000e-05,1.70781250e-03
-2.16400000e-05,8.46875000e-04
-2.14800000e-05,7.04687500e-04
-2.13200000e-05,1.68437500e-03
-2.11600000e-05,1.46562500e-03
-2.10000000e-05,7.21875000e-04
-2.08400000e-05,7.92187500e-04
-2.06800000e-05,1.86406250e-03
-2.05200000e-05,7.67187500e-04
-2.03600000e-05,2.53125000e-04
-2.02000000e-05,1.31875000e-03
-2.00400000e-05,1.29843750e-03
-1.98800000e-05,1.37968750e-03
-1.97200000e-05,1.16093750e-03
-1.95600000e-05,7.01562500e-04
-1.94000000e-05,1.02031250e-03
-1.92400000e-05,9.87500000e-04
-1.90800000e-05,8.23437500e-04
-1.89200000e-05,8.15625000e-04
-1.87600000e-05,1.99375000e-03
-1.86000000e-05,1.00000000e-03
-1.84400000e-05,2.40625000e-04
-1.82800000e-05,1.90312500e-03
-1.81200000e-05,5.78125000e-04
-1.79600000e-05,4.84375000e-04
-1.78000000e-05,1.49375000e-03
-1.76400000e-05,1.29062500e-03
