Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-08
Record Length,2500
Zero Index,271.50000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-8.40000000e-07,1.42187500e-03
-7.60000000e-07,1.78906250e-03
-6.80000000e-07,1.64062500e-03
-6.00000000e-07,1.21875000e-03
-5.20000000e-07,9.45312500e-04
-4.40000000e-07,8.51562500e-04
-3.60000000e-07,9.68750000e-04
-2.80000000e-07,1.21093750e-03
-2.00000000e-07,1.29687500e-03
-1.20000000e-07,1.37500000e-03
-4.00000000e-08,1.20312500e-03
4.00000000e-08,1.52343750e-03
1.20000000e-07,7.31015625e-02
2.00000000e-07,2.00648437e-01
2.80000000e-07,2.59359375e-01
3.60000000e-07,2.91156250e-01
4.40000000e-07,3.08125000e-01
5.20000000e-07,3.16500000e-01
6.00000000e-07,3.18617188e-01
6.80000000e-07,3.16828125e-01
7.60000000e-07,3.12625000e-01
8.40000000e-07,3.06515625e-01
9.20000000e-07,2.99148438e-01
1.00000000e-06,2.91195313e-01
1.08000000e-06,2.83171875e-01
1.16000000e-06,2.75195313e-01
1.24000000e-06,2.67398438e-01
1.32000000e-06,2.59695312e-01
1.40000000e-06,2.51539063e-01
1.48000000e-06,2.43117187e-01
1.56000000e-06,2.35226563e-01
1.64000000e-06,2.28468750e-01
1.72000000e-06,2.22164063e-01
1.80000000e-06,2.15882813e-01
1.88000000e-06,2.09226563e-01
1.96000000e-06,2.02773438e-01
2.04000000e-06,1.96718750e-01
2.12000000e-06,1.91726563e-01
2.20000000e-06,1.87296875e-01
2.28000000e-06,1.82742188e-01
2.36000000e-06,1.78070313e-01
2.44000000e-06,1.73109375e-01
2.52000000e-06,1.68593750e-01
2.60000000e-06,1.64867188e-01
2.68000000e-06,1.61234375e-01
2.76000000e-06,1.57718750e-01
2.84000000e-06,1.54234375e-01
2.92000000e-06,1.50679688e-01
3.00000000e-06,1.47289063e-01
3.08000000e-06,1.44210938e-01
3.16000000e-06,1.41429688e-01
3.24000000e-06,1.38820313e-01
3.32000000e-06,1.36554687e-01
3.40000000e-06,1.34125000e-01
3.48000000e-06,1.31539063e-01
3.56000000e-06,1.29007813e-01
3.64000000e-06,1.27085938e-01
3.72000000e-06,1.25226563e-01
3.80000000e-06,1.23039063e-01
3.88000000e-06,1.20515625e-01
3.96000000e-06,1.18054688e-01
4.04000000e-06,1.15968750e-01
4.12000000e-06,1.14812500e-01
4.20000000e-06,1.13468750e-01
4.28000000e-06,1.12320313e-01
4.36000000e-06,1.10664063e-01
4.44000000e-06,1.08640625e-01
4.52000000e-06,1.06687500e-01
4.60000000e-06,1.05140625e-01
4.68000000e-06,1.03929688e-01
4.76000000e-06,1.02984375e-01
4.84000000e-06,1.02078125e-01
4.92000000e-06,1.01000000e-01
5.00000000e-06,9.94140625e-02
5.08000000e-06,9.72968750e-02
5.16000000e-06,9.55312500e-02
5.24000000e-06,9.54062500e-02
5.32000000e-06,9.49843750e-02
5.40000000e-06,9.39843750e-02
5.48000000e-06,9.22578125e-02
5.56000000e-06,9.05078125e-02
5.64000000e-06,8.90234375e-02
5.72000000e-06,8.84843750e-02
5.80000000e-06,8.82890625e-02
5.88000000e-06,8.80000000e-02
5.96000000e-06,8.73125000e-02
6.04000000e-06,8.56015625e-02
6.12000000e-06,8.40859375e-02
6.20000000e-06,8.31953125e-02
6.28000000e-06,8.25859375e-02
6.36000000e-06,8.23593750e-02
6.44000000e-06,8.17109375e-02
6.52000000e-06,8.07578125e-02
6.60000000e-06,7.96718750e-02
6.68000000e-06,7.89531250e-02
6.76000000e-06,7.78515625e-02
6.84000000e-06,7.70703125e-02
6.92000000e-06,7.65234375e-02
7.00000000e-06,7.59765625e-02
7.08000000e-06,7.55078125e-02
7.16000000e-06,7.51953125e-02
7.24000000e-06,7.46875000e-02
7.32000000e-06,7.41640625e-02
7.40000000e-06,7.35078125e-02
7.48000000e-06,7.21953125e-02
7.56000000e-06,7.10234375e-02
7.64000000e-06,7.05312500e-02
7.72000000e-06,7.03125000e-02
7.80000000e-06,7.01484375e-02
7.88000000e-06,6.97500000e-02
7.96000000e-06,6.89921875e-02
8.04000000e-06,6.82109375e-02
8.12000000e-06,6.73046875e-02
8.20000000e-06,6.67656250e-02
8.28000000e-06,6.61953125e-02
8.36000000e-06,6.61718750e-02
8.44000000e-06,6.61796875e-02
8.52000000e-06,6.58046875e-02
8.60000000e-06,6.47890625e-02
8.68000000e-06,6.35234375e-02
8.76000000e-06,6.29687500e-02
8.84000000e-06,6.28281250e-02
8.92000000e-06,6.29140625e-02
9.00000000e-06,6.25234375e-02
9.08000000e-06,6.17265625e-02
9.16000000e-06,6.08203125e-02
9.24000000e-06,5.99843750e-02
9.32000000e-06,5.98125000e-02
9.40000000e-06,6.01328125e-02
9.48000000e-06,6.02421875e-02
9.56000000e-06,5.96562500e-02
9.64000000e-06,5.86796875e-02
9.72000000e-06,5.77421875e-02
9.80000000e-06,5.75156250e-02
