Model,MSO44
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,8.00000000e-07
Record Length,5000
Zero Index,699.00000000
Vertical Units,V
ANALOG_Thumbnail,

TIME,CH1
-3.04000000e-05,8.55312500e-02
-2.96000000e-05,8.68203125e-02
-2.88000000e-05,8.48906250e-02
-2.80000000e-05,8.60000000e-02
-2.72000000e-05,8.59843750e-02
-2.64000000e-05,8.51875000e-02
-2.56000000e-05,8.56328125e-02
-2.48000000e-05,8.51484375e-02
-2.40000000e-05,8.53437500e-02
-2.32000000e-05,8.50078125e-02
-2.24000000e-05,8.61015625e-02
-2.16000000e-05,8.45234375e-02
-2.08000000e-05,8.54062500e-02
-2.00000000e-05,8.55078125e-02
-1.92000000e-05,8.51484375e-02
-1.84000000e-05,8.59296875e-02
-1.76000000e-05,8.55078125e-02
-1.68000000e-05,8.55703125e-02
-1.60000000e-05,8.55156250e-02
-1.52000000e-05,8.63515625e-02
-1.44000000e-05,8.51250000e-02
-1.36000000e-05,8.58437500e-02
-1.28000000e-05,8.58437500e-02
-1.20000000e-05,8.52265625e-02
-1.12000000e-05,8.63828125e-02
-1.04000000e-05,8.52187500e-02
-9.60000000e-06,8.53671875e-02
-8.80000000e-06,8.51093750e-02
-8.00000000e-06,8.63203125e-02
-7.20000000e-06,8.46640625e-02
-6.40000000e-06,8.52890625e-02
-5.60000000e-06,8.53671875e-02
-4.80000000e-06,8.45937500e-02
-4.00000000e-06,8.55234375e-02
-3.20000000e-06,8.50468750e-02
-2.40000000e-06,8.53515625e-02
-1.60000000e-06,8.50859375e-02
-8.00000000e-07,8.63359375e-02
0.00000000e+00,8.48593750e-02
8.00000000e-07,4.61296875e-01
1.60000000e-06,inf
2.40000000e-06,inf
3.20000000e-06,4.68984375e-01
4.00000000e-06,inf
4.80000000e-06,inf
5.60000000e-06,inf
6.40000000e-06,inf
7.20000000e-06,inf
8.00000000e-06,inf
8.80000000e-06,4.67585937e-01
9.60000000e-06,4.50718750e-01
1.04000000e-05,4.30812500e-01
1.12000000e-05,4.12125000e-01
